TechID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,Availability,Final_Year,HybridFlag,spec_energ_consump,spec_energ_electric,noise_class,PurchasePrice,ExpectedLifeFactor,Capacity,AveEconLife,SecondHandImportFlag,note
5263,1,5,25,8,16,2,2020,2025,0,7.696545124,,0,23100,1,2.5,10,0,
5264,1,5,25,8,17,2,2025,2030,0,7.136363983,,0,23100,1,2.5,10,0,
5265,1,5,25,8,18,2,2030,2035,0,6.61695385,,0,23100,1,2.5,10,0,
5266,1,5,25,8,19,2,2035,2040,0,6.135348797,,0,23100,1,2.5,10,0,
5267,1,5,25,8,20,2,2040,2045,0,5.688796997,,0,23100,1,2.5,10,0,
5268,1,5,25,8,21,2,2045,,0,5.274745941,,0,23100,1,2.5,10,0,
5269,1,5,25,10,6,2,2005,2009,0,46.29077911,,0,26400,1,2.5,10,0,
5270,1,5,25,10,14,2,2009,2015,0,43.31727982,,0,25300,1,2.5,10,0,
5271,1,5,25,10,15,2,2015,2020,0,39.55155182,,0,24200,1,2.5,10,0,
5272,1,5,25,10,16,2,2020,2025,0,36.67285156,,0,23980,1,2.5,10,0,
5273,1,5,25,10,17,2,2025,2030,0,34.00366974,,0,23760,1,2.5,10,0,
5274,1,5,25,10,18,2,2030,2035,0,31.52877045,,0,23540,1,2.5,10,0,
5275,1,5,25,10,19,2,2035,2040,0,29.23398972,,0,23320,1,2.5,10,0,
5276,1,5,25,10,20,2,2040,2045,0,27.10623932,,0,23100,1,2.5,10,0,
5277,1,5,25,10,21,2,2045,,0,25.13335991,,0,23100,1,2.5,10,0,
5278,1,5,25,12,5,2,2001,2005,0,56.35488892,,2,44000,1,2.5,10,0,
5279,1,5,25,12,6,2,2005,2009,0,48.54264832,,2,40000,1,2.5,10,0,
5280,1,5,25,12,14,2,2009,2015,0,42.46929932,,2,35000,1,2.5,10,0,
5281,1,5,25,12,15,2,2015,2020,0,38.78757095,,2,30000,1,2.5,10,0,
5282,1,5,25,12,16,2,2020,2025,0,35.96446991,,2,26000,1,2.5,10,0,
5283,1,5,25,12,17,2,2025,2030,0,33.34685135,,2,25000,1,2.5,10,0,
5284,1,5,25,12,18,2,2030,2035,0,30.91975021,,2,24000,1,2.5,10,0,
5285,1,5,25,12,19,2,2035,2040,0,28.66930008,,2,23000,1,2.5,10,0,
5286,1,5,25,12,20,2,2040,2045,0,26.58264923,,2,22000,1,2.5,10,0,
5287,1,5,25,12,21,2,2045,,0,24.64786911,,2,22000,1,2.5,10,0,
5288,1,5,25,13,13,2,2020,2025,0,208.6799927,,2,40000,1,2.5,10,0,
5289,1,5,25,13,13,2,2025,2030,0,179.1999969,,2,35000,1,2.5,10,0,
5290,1,5,25,13,13,2,2030,2035,0,153.8899994,,2,30000,1,2.5,10,0,
5291,1,5,25,13,13,2,2035,2040,0,132.1499939,,2,30000,1,2.5,10,0,
5292,1,5,25,13,13,2,2040,2045,0,113.4800034,,2,30000,1,2.5,10,0,
5293,1,5,25,13,13,2,2045,,0,97.44999695,,2,30000,1,2.5,10,0,
5400,1,5,26,1,3,2,1994,1998,0,16.36510086,,0,21000,1,2.5,10,0,
5401,1,5,26,1,4,2,1998,2001,0,14.57098007,,0,21000,1,2.5,10,0,
5402,1,5,26,1,5,2,2001,2005,0,13.76486015,,0,21000,1,2.5,10,0,
5403,1,5,26,1,6,2,2005,2009,0,9.794207573,,0,21000,1,2.5,10,0,
5404,1,5,26,1,14,2,2009,2015,0,9.056511879,,0,21000,1,2.5,10,0,
5405,1,5,26,1,15,2,2015,2020,0,7.885363102,,0,21000,1,2.5,10,0,
5406,1,5,26,1,16,2,2020,2025,0,7.311438084,,0,21000,1,2.5,10,0,
5407,1,5,26,1,17,2,2025,2030,0,6.779285908,,0,21000,1,2.5,10,0,
5408,1,5,26,1,18,2,2030,2035,0,6.285865784,,0,21000,1,2.5,10,0,
5409,1,5,26,1,19,2,2035,2040,0,5.828359127,,0,21000,1,2.5,10,0,
5410,1,5,26,1,20,2,2040,2045,0,5.404150009,,0,21000,1,2.5,10,0,
5411,1,5,26,1,21,2,2045,,0,5.010818005,,0,21000,1,2.5,10,0,
5412,1,5,26,2,3,2,1994,1998,0,12.95543003,,0,22000,1,2.5,10,0,
5413,1,5,26,2,4,2,1998,2001,0,11.78345013,,0,22000,1,2.5,10,0,
5414,1,5,26,2,5,2,2001,2005,0,11.24520969,,0,22000,1,2.5,10,0,
5415,1,5,26,2,6,2,2005,2009,0,10.41983032,,0,22000,1,2.5,10,0,
5416,1,5,26,2,14,2,2009,2015,0,9.293985367,,0,22000,1,2.5,10,0,
5417,1,5,26,2,15,2,2015,2020,0,8.56449604,,0,22000,1,2.5,10,0,
5418,1,5,26,2,16,2,2020,2025,0,7.950973988,,0,22000,1,2.5,10,0,
5419,1,5,26,2,17,2,2025,2030,0,7.372274876,,0,22000,1,2.5,10,0,
5420,1,5,26,2,18,2,2030,2035,0,6.83569622,,0,22000,1,2.5,10,0,
5421,1,5,26,2,19,2,2035,2040,0,6.338171005,,0,22000,1,2.5,10,0,
5422,1,5,26,2,20,2,2040,2045,0,5.876854897,,0,22000,1,2.5,10,0,
5423,1,5,26,2,21,2,2045,,0,5.44911623,,0,22000,1,2.5,10,0,
5424,1,5,26,2,6,2,2005,2009,1,7.21158886,,1,33000,1,2.5,10,0,
5425,1,5,26,2,14,2,2009,2015,1,6.503324986,,1,28600,1,2.5,10,0,
5426,1,5,26,2,15,2,2015,2020,1,5.994891167,,1,26400,1,2.5,10,0,
5427,1,5,26,2,16,2,2020,2025,1,5.565682888,,1,24200,1,2.5,10,0,
5428,1,5,26,2,17,2,2025,2030,1,5.160592079,,1,23000,1,2.5,10,0,
5429,1,5,26,2,18,2,2030,2035,1,4.784986019,,1,23000,1,2.5,10,0,
5430,1,5,26,2,19,2,2035,2040,1,4.436717987,,1,23000,1,2.5,10,0,
5431,1,5,26,2,20,2,2040,2045,1,4.113798141,,1,23000,1,2.5,10,0,
5432,1,5,26,2,21,2,2045,,1,3.814382076,,1,23000,1,2.5,10,0,
5433,1,5,26,2,14,2,2009,2015,2,5.654416084,46.99000168,1,30000,1,2.5,10,0,
5434,1,5,26,2,15,2,2015,2020,2,5.314620018,42.90999985,1,28600,1,2.5,10,0,
5435,1,5,26,2,16,2,2020,2025,2,4.927802086,39.79000092,1,26400,1,2.5,10,0,
5436,1,5,26,2,17,2,2025,2030,2,4.569139004,36.88999939,1,25300,1,2.5,10,0,
5437,1,5,26,2,18,2,2030,2035,2,4.236580849,34.20999908,1,24000,1,2.5,10,0,
5438,1,5,26,2,19,2,2035,2040,2,3.928227901,31.71999931,1,24000,1,2.5,10,0,
5439,1,5,26,2,20,2,2040,2045,2,3.64231801,29.40999985,1,24000,1,2.5,10,0,
5440,1,5,26,2,21,2,2045,,2,3.428729057,27.27000046,1,24000,1,2.5,10,0,
5441,1,5,26,5,5,2,2001,2005,0,22.44494057,,0,24200,1,2.5,10,0,
5442,1,5,26,5,6,2,2005,2009,0,15.22148991,,0,25300,1,2.5,10,0,
5443,1,5,26,5,14,2,2009,2015,0,14.24034977,,0,24200,1,2.5,10,0,
5444,1,5,26,5,15,2,2015,2020,0,13.00238037,,0,23980,1,2.5,10,0,
5445,1,5,26,5,16,2,2020,2025,0,12.05603027,,0,23760,1,2.5,10,0,
5446,1,5,26,5,17,2,2025,2030,0,11.17854023,,0,23540,1,2.5,10,0,
5447,1,5,26,5,18,2,2030,2035,0,10.36493015,,0,23320,1,2.5,10,0,
5448,1,5,26,5,19,2,2035,2040,0,9.610536575,,0,23100,1,2.5,10,0,
5449,1,5,26,5,20,2,2040,2045,0,8.911046982,,0,23100,1,2.5,10,0,
5450,1,5,26,5,21,2,2045,,0,8.262469292,,0,23100,1,2.5,10,0,
5451,1,5,26,7,6,2,2005,2009,0,10.67755032,,0,24200,1,2.5,10,0,
5452,1,5,26,7,14,2,2009,2015,0,9.903881073,,0,24200,1,2.5,10,0,
5453,1,5,26,7,15,2,2015,2020,0,8.636660576,,0,24200,1,2.5,10,0,
5454,1,5,26,7,16,2,2020,2025,0,8.008055687,,0,24200,1,2.5,10,0,
5455,1,5,26,7,17,2,2025,2030,0,7.425200939,,0,24200,1,2.5,10,0,
5456,1,5,26,7,18,2,2030,2035,0,6.884768009,,0,24200,1,2.5,10,0,
5457,1,5,26,7,19,2,2035,2040,0,6.383672237,,0,24200,1,2.5,10,0,
5458,1,5,26,7,20,2,2040,2045,0,5.919044971,,0,24200,1,2.5,10,0,
5459,1,5,26,7,21,2,2045,,0,5.488236904,,0,24200,1,2.5,10,0,
5460,1,5,26,8,6,2,2005,2009,0,12.1789999,,0,24200,1,2.5,10,0,
5461,1,5,26,8,14,2,2009,2015,0,10.8677597,,0,24200,1,2.5,10,0,
5462,1,5,26,8,15,2,2015,2020,0,8.300699234,,0,23100,1,2.5,10,0,
5463,1,5,26,8,16,2,2020,2025,0,7.696545124,,0,23100,1,2.5,10,0,
5464,1,5,26,8,17,2,2025,2030,0,7.136363983,,0,23100,1,2.5,10,0,
5465,1,5,26,8,18,2,2030,2035,0,6.61695385,,0,23100,1,2.5,10,0,
5466,1,5,26,8,19,2,2035,2040,0,6.135348797,,0,23100,1,2.5,10,0,
5467,1,5,26,8,20,2,2040,2045,0,5.688796997,,0,23100,1,2.5,10,0,
5468,1,5,26,8,21,2,2045,,0,5.274745941,,0,23100,1,2.5,10,0,
5469,1,5,26,10,6,2,2005,2009,0,46.29077911,,0,26400,1,2.5,10,0,
5470,1,5,26,10,14,2,2009,2015,0,43.31727982,,0,25300,1,2.5,10,0,
5471,1,5,26,10,15,2,2015,2020,0,39.55155182,,0,24200,1,2.5,10,0,
5472,1,5,26,10,16,2,2020,2025,0,36.67285156,,0,23980,1,2.5,10,0,
5473,1,5,26,10,17,2,2025,2030,0,34.00366974,,0,23760,1,2.5,10,0,
5474,1,5,26,10,18,2,2030,2035,0,31.52877045,,0,23540,1,2.5,10,0,
5475,1,5,26,10,19,2,2035,2040,0,29.23398972,,0,23320,1,2.5,10,0,
5476,1,5,26,10,20,2,2040,2045,0,27.10623932,,0,23100,1,2.5,10,0,
5477,1,5,26,10,21,2,2045,,0,25.13335991,,0,23100,1,2.5,10,0,
5478,1,5,26,12,5,2,2001,2005,0,56.15459824,,2,44000,1,2.5,10,0,
5479,1,5,26,12,6,2,2005,2009,0,47.5555687,,2,40000,1,2.5,10,0,
5480,1,5,26,12,14,2,2009,2015,0,42.29891968,,2,35000,1,2.5,10,0,
5481,1,5,26,12,15,2,2015,2020,0,38.63196182,,2,30000,1,2.5,10,0,
5482,1,5,26,12,16,2,2020,2025,0,35.82017899,,2,26000,1,2.5,10,0,
5483,1,5,26,12,17,2,2025,2030,0,33.21306992,,2,25000,1,2.5,10,0,
5484,1,5,26,12,18,2,2030,2035,0,30.79570007,,2,24000,1,2.5,10,0,
5485,1,5,26,12,19,2,2035,2040,0,28.55427933,,2,23000,1,2.5,10,0,
5486,1,5,26,12,20,2,2040,2045,0,26.47600937,,2,22000,1,2.5,10,0,
5487,1,5,26,12,21,2,2045,,0,24.54899025,,2,22000,1,2.5,10,0,
5488,1,5,26,13,13,2,2020,2025,0,208.6799927,,2,40000,1,2.5,10,0,
5489,1,5,26,13,13,2,2025,2030,0,179.1999969,,2,35000,1,2.5,10,0,
5490,1,5,26,13,13,2,2030,2035,0,153.8899994,,2,30000,1,2.5,10,0,
5491,1,5,26,13,13,2,2035,2040,0,132.1499939,,2,30000,1,2.5,10,0,
5492,1,5,26,13,13,2,2040,2045,0,113.4800034,,2,30000,1,2.5,10,0,
5493,1,5,26,13,13,2,2045,,0,97.44999695,,2,30000,1,2.5,10,0,
5600,1,5,27,1,3,2,1994,1998,0,16.02806091,,0,21000,1,2.5,10,0,
5601,1,5,27,1,4,2,1998,2001,0,13.88568974,,0,21000,1,2.5,10,0,
5602,1,5,27,1,5,2,2001,2005,0,12.58121967,,0,21000,1,2.5,10,0,
5603,1,5,27,1,6,2,2005,2009,0,12.19894981,,0,21000,1,2.5,10,0,
5604,1,5,27,1,14,2,2009,2015,0,12.22439003,,0,21000,1,2.5,10,0,
5605,1,5,27,1,15,2,2015,2020,0,7.885363102,,0,21000,1,2.5,10,0,
5606,1,5,27,1,16,2,2020,2025,0,7.311438084,,0,21000,1,2.5,10,0,
5607,1,5,27,1,17,2,2025,2030,0,6.779285908,,0,21000,1,2.5,10,0,
5608,1,5,27,1,18,2,2030,2035,0,6.285865784,,0,21000,1,2.5,10,0,
5609,1,5,27,1,19,2,2035,2040,0,5.828359127,,0,21000,1,2.5,10,0,
5610,1,5,27,1,20,2,2040,2045,0,5.404150009,,0,21000,1,2.5,10,0,
5611,1,5,27,1,21,2,2045,,0,5.010818005,,0,21000,1,2.5,10,0,
5612,1,5,27,2,3,2,1994,1998,0,13.18120956,,0,22000,1,2.5,10,0,
5613,1,5,27,2,4,2,1998,2001,0,12.34514999,,0,22000,1,2.5,10,0,
5614,1,5,27,2,5,2,2001,2005,0,11.21236038,,0,22000,1,2.5,10,0,
5615,1,5,27,2,6,2,2005,2009,0,10.42936039,,0,22000,1,2.5,10,0,
5616,1,5,27,2,14,2,2009,2015,0,9.258950233,,0,22000,1,2.5,10,0,
5617,1,5,27,2,15,2,2015,2020,0,8.532209396,,0,22000,1,2.5,10,0,
5618,1,5,27,2,16,2,2020,2025,0,7.921000004,,0,22000,1,2.5,10,0,
5619,1,5,27,2,17,2,2025,2030,0,7.344481945,,0,22000,1,2.5,10,0,
5620,1,5,27,2,18,2,2030,2035,0,6.809926987,,0,22000,1,2.5,10,0,
5621,1,5,27,2,19,2,2035,2040,0,6.314276218,,0,22000,1,2.5,10,0,
5622,1,5,27,2,20,2,2040,2045,0,5.854700089,,0,22000,1,2.5,10,0,
5623,1,5,27,2,21,2,2045,,0,5.428574085,,0,22000,1,2.5,10,0,
5624,1,5,27,2,6,2,2005,2009,1,7.11599493,,1,33000,1,2.5,10,0,
5625,1,5,27,2,14,2,2009,2015,1,6.47880888,,1,28600,1,2.5,10,0,
5626,1,5,27,2,15,2,2015,2020,1,5.972290993,,1,26400,1,2.5,10,0,
5627,1,5,27,2,16,2,2020,2025,1,5.544700146,,1,24200,1,2.5,10,0,
5628,1,5,27,2,17,2,2025,2030,1,5.141137123,,1,23000,1,2.5,10,0,
5629,1,5,27,2,18,2,2030,2035,1,4.766948223,,1,23000,1,2.5,10,0,
5630,1,5,27,2,19,2,2035,2040,1,4.41999197,,1,23000,1,2.5,10,0,
5631,1,5,27,2,20,2,2040,2045,1,4.098289013,,1,23000,1,2.5,10,0,
5632,1,5,27,2,21,2,2045,,1,3.800000906,,1,23000,1,2.5,10,0,
5633,1,5,27,2,14,2,2009,2015,2,5.633100033,46.99000168,1,30000,1,2.5,10,0,
5634,1,5,27,2,15,2,2015,2020,2,5.294582844,42.90999985,1,28600,1,2.5,10,0,
5635,1,5,27,2,16,2,2020,2025,2,4.909224987,39.79000092,1,26400,1,2.5,10,0,
5636,1,5,27,2,17,2,2025,2030,2,4.551915169,36.88999939,1,25300,1,2.5,10,0,
5637,1,5,27,2,18,2,2030,2035,2,4.220610142,34.20999908,1,24000,1,2.5,10,0,
5638,1,5,27,2,19,2,2035,2040,2,3.913419008,31.71999931,1,24000,1,2.5,10,0,
5639,1,5,27,2,20,2,2040,2045,2,3.628586054,29.40999985,1,24000,1,2.5,10,0,
5640,1,5,27,2,21,2,2045,,2,3.415802956,27.27000046,1,24000,1,2.5,10,0,
5641,1,5,27,5,5,2,2001,2005,0,20.50952911,,0,24200,1,2.5,10,0,
5642,1,5,27,5,6,2,2005,2009,0,15.22148991,,0,25300,1,2.5,10,0,
5643,1,5,27,5,14,2,2009,2015,0,14.24034977,,0,24200,1,2.5,10,0,
5644,1,5,27,5,15,2,2015,2020,0,13.00238037,,0,23980,1,2.5,10,0,
5645,1,5,27,5,16,2,2020,2025,0,12.05603027,,0,23760,1,2.5,10,0,
5646,1,5,27,5,17,2,2025,2030,0,11.17854023,,0,23540,1,2.5,10,0,
5647,1,5,27,5,18,2,2030,2035,0,10.36493015,,0,23320,1,2.5,10,0,
5648,1,5,27,5,19,2,2035,2040,0,9.610536575,,0,23100,1,2.5,10,0,
5649,1,5,27,5,20,2,2040,2045,0,8.911046982,,0,23100,1,2.5,10,0,
5650,1,5,27,5,21,2,2045,,0,8.262469292,,0,23100,1,2.5,10,0,
5651,1,5,27,7,6,2,2005,2009,0,13.25485992,,0,24200,1,2.5,10,0,
5652,1,5,27,7,14,2,2009,2015,0,13.36816025,,0,24200,1,2.5,10,0,
5653,1,5,27,7,15,2,2015,2020,0,8.636660576,,0,24200,1,2.5,10,0,
5654,1,5,27,7,16,2,2020,2025,0,8.008055687,,0,24200,1,2.5,10,0,
5655,1,5,27,7,17,2,2025,2030,0,7.425200939,,0,24200,1,2.5,10,0,
5656,1,5,27,7,18,2,2030,2035,0,6.884768009,,0,24200,1,2.5,10,0,
5657,1,5,27,7,19,2,2035,2040,0,6.383672237,,0,24200,1,2.5,10,0,
5658,1,5,27,7,20,2,2040,2045,0,5.919044971,,0,24200,1,2.5,10,0,
5659,1,5,27,7,21,2,2045,,0,5.488236904,,0,24200,1,2.5,10,0,
5660,1,5,27,8,6,2,2005,2009,0,12.18478012,,0,24200,1,2.5,10,0,
5661,1,5,27,8,14,2,2009,2015,0,10.82678986,,0,24200,1,2.5,10,0,
5662,1,5,27,8,15,2,2015,2020,0,8.300699234,,0,23100,1,2.5,10,0,
5663,1,5,27,8,16,2,2020,2025,0,7.696545124,,0,23100,1,2.5,10,0,
5664,1,5,27,8,17,2,2025,2030,0,7.136363983,,0,23100,1,2.5,10,0,
5665,1,5,27,8,18,2,2030,2035,0,6.61695385,,0,23100,1,2.5,10,0,
5666,1,5,27,8,19,2,2035,2040,0,6.135348797,,0,23100,1,2.5,10,0,
5667,1,5,27,8,20,2,2040,2045,0,5.688796997,,0,23100,1,2.5,10,0,
5668,1,5,27,8,21,2,2045,,0,5.274745941,,0,23100,1,2.5,10,0,
5669,1,5,27,10,6,2,2005,2009,0,46.29077911,,0,26400,1,2.5,10,0,
5670,1,5,27,10,14,2,2009,2015,0,43.31727982,,0,25300,1,2.5,10,0,
5671,1,5,27,10,15,2,2015,2020,0,39.55155182,,0,24200,1,2.5,10,0,
5672,1,5,27,10,16,2,2020,2025,0,36.67285156,,0,23980,1,2.5,10,0,
5673,1,5,27,10,17,2,2025,2030,0,34.00366974,,0,23760,1,2.5,10,0,
5674,1,5,27,10,18,2,2030,2035,0,31.52877045,,0,23540,1,2.5,10,0,
5675,1,5,27,10,19,2,2035,2040,0,29.23398972,,0,23320,1,2.5,10,0,
5676,1,5,27,10,20,2,2040,2045,0,27.10623932,,0,23100,1,2.5,10,0,
5677,1,5,27,10,21,2,2045,,0,25.13335991,,0,23100,1,2.5,10,0,
5678,1,5,27,12,5,2,2001,2005,0,56.15459824,,2,44000,1,2.5,10,0,
5679,1,5,27,12,6,2,2005,2009,0,47.62863922,,2,40000,1,2.5,10,0,
5680,1,5,27,12,14,2,2009,2015,0,42.13946152,,2,35000,1,2.5,10,0,
5681,1,5,27,12,15,2,2015,2020,0,38.4863205,,2,30000,1,2.5,10,0,
5682,1,5,27,12,16,2,2020,2025,0,35.68515015,,2,26000,1,2.5,10,0,
5683,1,5,27,12,17,2,2025,2030,0,33.08786011,,2,25000,1,2.5,10,0,
5684,1,5,27,12,18,2,2030,2035,0,30.6796093,,2,24000,1,2.5,10,0,
5685,1,5,27,12,19,2,2035,2040,0,28.44664001,,2,23000,1,2.5,10,0,
5686,1,5,27,12,20,2,2040,2045,0,26.37619972,,2,22000,1,2.5,10,0,
5687,1,5,27,12,21,2,2045,,0,24.45644951,,2,22000,1,2.5,10,0,
5688,1,5,27,13,13,2,2020,2025,0,208.6799927,,2,40000,1,2.5,10,0,
5689,1,5,27,13,13,2,2025,2030,0,179.1999969,,2,35000,1,2.5,10,0,
5690,1,5,27,13,13,2,2030,2035,0,153.8899994,,2,30000,1,2.5,10,0,
5691,1,5,27,13,13,2,2035,2040,0,132.1499939,,2,30000,1,2.5,10,0,
5692,1,5,27,13,13,2,2040,2045,0,113.4800034,,2,30000,1,2.5,10,0,
5693,1,5,27,13,13,2,2045,,0,97.44999695,,2,30000,1,2.5,10,0,
5800,1,5,28,1,3,2,1994,1998,0,16.37342072,,0,21000,1,2.5,10,0,
5801,1,5,28,1,4,2,1998,2001,0,15.6539402,,0,21000,1,2.5,10,0,
5802,1,5,28,1,5,2,2001,2005,0,14.09525967,,0,21000,1,2.5,10,0,
5803,1,5,28,1,6,2,2005,2009,0,12.07555962,,0,21000,1,2.5,10,0,
5804,1,5,28,1,14,2,2009,2015,0,9.426195145,,0,21000,1,2.5,10,0,
5805,1,5,28,1,15,2,2015,2020,0,8.685958862,,0,21000,1,2.5,10,0,
5806,1,5,28,1,16,2,2020,2025,0,8.064080238,,0,21000,1,2.5,10,0,
5807,1,5,28,1,17,2,2025,2030,0,7.477148056,,0,21000,1,2.5,10,0,
5808,1,5,28,1,18,2,2030,2035,0,6.932935238,,0,21000,1,2.5,10,0,
5809,1,5,28,1,19,2,2035,2040,0,6.428331852,,0,21000,1,2.5,10,0,
5810,1,5,28,1,20,2,2040,2045,0,5.960455894,,0,21000,1,2.5,10,0,
5811,1,5,28,1,21,2,2045,,0,5.526632786,,0,21000,1,2.5,10,0,
5812,1,5,28,2,3,2,1994,1998,0,13.18546963,,0,22000,1,2.5,10,0,
5813,1,5,28,2,4,2,1998,2001,0,12.21068001,,0,22000,1,2.5,10,0,
5814,1,5,28,2,5,2,2001,2005,0,11.10754967,,0,22000,1,2.5,10,0,
5815,1,5,28,2,6,2,2005,2009,0,10.44839001,,0,22000,1,2.5,10,0,
5816,1,5,28,2,14,2,2009,2015,0,9.201892853,,0,22000,1,2.5,10,0,
5817,1,5,28,2,15,2,2015,2020,0,8.479631424,,0,22000,1,2.5,10,0,
5818,1,5,28,2,16,2,2020,2025,0,7.872189045,,0,22000,1,2.5,10,0,
5819,1,5,28,2,17,2,2025,2030,0,7.299222946,,0,22000,1,2.5,10,0,
5820,1,5,28,2,18,2,2030,2035,0,6.767961979,,0,22000,1,2.5,10,0,
5821,1,5,28,2,19,2,2035,2040,0,6.275365829,,0,22000,1,2.5,10,0,
5822,1,5,28,2,20,2,2040,2045,0,5.818622112,,0,22000,1,2.5,10,0,
5823,1,5,28,2,21,2,2045,,0,5.395122051,,0,22000,1,2.5,10,0,
5824,1,5,28,2,6,2,2005,2009,1,7.266953945,,1,33000,1,2.5,10,0,
5825,1,5,28,2,14,2,2009,2015,1,6.438885212,,1,28600,1,2.5,10,0,
5826,1,5,28,2,15,2,2015,2020,1,5.935488224,,1,26400,1,2.5,10,0,
5827,1,5,28,2,16,2,2020,2025,1,5.510532856,,1,24200,1,2.5,10,0,
5828,1,5,28,2,17,2,2025,2030,1,5.109456062,,1,23000,1,2.5,10,0,
5829,1,5,28,2,18,2,2030,2035,1,4.737572193,,1,23000,1,2.5,10,0,
5830,1,5,28,2,19,2,2035,2040,1,4.392755032,,1,23000,1,2.5,10,0,
5831,1,5,28,2,20,2,2040,2045,1,4.073034763,,1,23000,1,2.5,10,0,
5832,1,5,28,2,21,2,2045,,1,3.776585102,,1,23000,1,2.5,10,0,
5833,1,5,28,2,14,2,2009,2015,2,5.60187006,46.99000168,1,30000,1,2.5,10,0,
5834,1,5,28,2,15,2,2015,2020,2,5.261957169,42.90999985,1,28600,1,2.5,10,0,
5835,1,5,28,2,16,2,2020,2025,2,4.878972054,39.79000092,1,26400,1,2.5,10,0,
5836,1,5,28,2,17,2,2025,2030,2,4.523863792,36.88999939,1,25300,1,2.5,10,0,
5837,1,5,28,2,18,2,2030,2035,2,4.194602013,34.20999908,1,24000,1,2.5,10,0,
5838,1,5,28,2,19,2,2035,2040,2,3.889302969,31.71999931,1,24000,1,2.5,10,0,
5839,1,5,28,2,20,2,2040,2045,2,3.606225967,29.40999985,1,24000,1,2.5,10,0,
5840,1,5,28,2,21,2,2045,,2,3.394753933,27.27000046,1,24000,1,2.5,10,0,
5841,1,5,28,5,5,2,2001,2005,0,22.98369026,,0,24200,1,2.5,10,0,
5842,1,5,28,5,6,2,2005,2009,0,15.22148991,,0,25300,1,2.5,10,0,
5843,1,5,28,5,14,2,2009,2015,0,14.24034977,,0,24200,1,2.5,10,0,
5844,1,5,28,5,15,2,2015,2020,0,13.00238037,,0,23980,1,2.5,10,0,
5845,1,5,28,5,16,2,2020,2025,0,12.05603027,,0,23760,1,2.5,10,0,
5846,1,5,28,5,17,2,2025,2030,0,11.17854023,,0,23540,1,2.5,10,0,
5847,1,5,28,5,18,2,2030,2035,0,10.36493015,,0,23320,1,2.5,10,0,
5848,1,5,28,5,19,2,2035,2040,0,9.610536575,,0,23100,1,2.5,10,0,
5849,1,5,28,5,20,2,2040,2045,0,8.911046982,,0,23100,1,2.5,10,0,
5850,1,5,28,5,21,2,2045,,0,8.262469292,,0,23100,1,2.5,10,0,
5851,1,5,28,7,6,2,2005,2009,0,13.10655022,,0,24200,1,2.5,10,0,
5852,1,5,28,7,14,2,2009,2015,0,10.3013401,,0,24200,1,2.5,10,0,
5853,1,5,28,7,15,2,2015,2020,0,8.636660576,,0,24200,1,2.5,10,0,
5854,1,5,28,7,16,2,2020,2025,0,8.008055687,,0,24200,1,2.5,10,0,
5855,1,5,28,7,17,2,2025,2030,0,7.425200939,,0,24200,1,2.5,10,0,
5856,1,5,28,7,18,2,2030,2035,0,6.884768009,,0,24200,1,2.5,10,0,
5857,1,5,28,7,19,2,2035,2040,0,6.383672237,,0,24200,1,2.5,10,0,
5858,1,5,28,7,20,2,2040,2045,0,5.919044971,,0,24200,1,2.5,10,0,
5859,1,5,28,7,21,2,2045,,0,5.488236904,,0,24200,1,2.5,10,0,
5860,1,5,28,8,6,2,2005,2009,0,12.21238041,,0,24200,1,2.5,10,0,
5861,1,5,28,8,14,2,2009,2015,0,10.76677036,,0,24200,1,2.5,10,0,
5862,1,5,28,8,15,2,2015,2020,0,8.300699234,,0,23100,1,2.5,10,0,
5863,1,5,28,8,16,2,2020,2025,0,7.696545124,,0,23100,1,2.5,10,0,
5864,1,5,28,8,17,2,2025,2030,0,7.136363983,,0,23100,1,2.5,10,0,
5865,1,5,28,8,18,2,2030,2035,0,6.61695385,,0,23100,1,2.5,10,0,
5866,1,5,28,8,19,2,2035,2040,0,6.135348797,,0,23100,1,2.5,10,0,
5867,1,5,28,8,20,2,2040,2045,0,5.688796997,,0,23100,1,2.5,10,0,
5868,1,5,28,8,21,2,2045,,0,5.274745941,,0,23100,1,2.5,10,0,
5869,1,5,28,10,6,2,2005,2009,0,46.29077911,,0,26400,1,2.5,10,0,
5870,1,5,28,10,14,2,2009,2015,0,43.31727982,,0,25300,1,2.5,10,0,
5871,1,5,28,10,15,2,2015,2020,0,39.55155182,,0,24200,1,2.5,10,0,
5872,1,5,28,10,16,2,2020,2025,0,36.67285156,,0,23980,1,2.5,10,0,
5873,1,5,28,10,17,2,2025,2030,0,34.00366974,,0,23760,1,2.5,10,0,
5874,1,5,28,10,18,2,2030,2035,0,31.52877045,,0,23540,1,2.5,10,0,
5875,1,5,28,10,19,2,2035,2040,0,29.23398972,,0,23320,1,2.5,10,0,
5876,1,5,28,10,20,2,2040,2045,0,27.10623932,,0,23100,1,2.5,10,0,
5877,1,5,28,10,21,2,2045,,0,25.13335991,,0,23100,1,2.5,10,0,
5878,1,5,28,12,5,2,2001,2005,0,56.15459824,,2,44000,1,2.5,10,0,
5879,1,5,28,12,6,2,2005,2009,0,47.68590164,,2,40000,1,2.5,10,0,
5880,1,5,28,12,14,2,2009,2015,0,41.87977982,,2,35000,1,2.5,10,0,
